base_variant,ci_metrics,delta_gaugan_biggan_r_acc,delta_gaugan_biggan_r_acc_ci_high,delta_gaugan_biggan_r_acc_ci_low,delta_mean_acc,delta_mean_acc_ci_high,delta_mean_acc_ci_low,delta_mean_ap,delta_mean_auc,delta_mean_f_acc,delta_mean_f_acc_ci_high,delta_mean_f_acc_ci_low,delta_mean_r_acc,delta_mean_r_acc_ci_high,delta_mean_r_acc_ci_low,delta_tail_f_acc,delta_tail_f_acc_ci_high,delta_tail_f_acc_ci_low,n_bootstrap,seed,variant
W0_anchor,threshold_metrics_only,-1.0700000000000074,-0.8327955481984561,-1.3153154143912738,0.8587676735691758,0.9252133393273698,0.7835652903374559,0.031083328119336784,0.033369376987039345,2.4218902624579925,2.539280908840125,2.29976287838298,-0.7043549153196409,-0.630480967574659,-0.7829182146532396,5.385416666666671,5.604396621500083,5.174223326902818,1000,400,D0_no_tile_weight
W0_anchor,threshold_metrics_only,-0.5700000000000074,-0.41369737170158455,-0.7457369626270893,1.4723165469870878,1.5900286501838514,1.3521439694612674,1.8884753857228986,1.5926007519758087,3.493563694906328,3.6823348806336798,3.2876979801218553,-0.5489306009321666,-0.46972996462655814,-0.6391171204865153,1.242777777777789,1.3809121064786247,1.1123266795359854,1000,400,D1_no_semantic_pos_weight
W0_anchor,threshold_metrics_only,23.929999999999993,24.988758922549515,22.822240894797105,1.7297039897441522,1.8514061123248293,1.6132893970329185,0.09466277091483732,0.1201648825173578,-2.616330377919823,-2.5167805843345326,-2.722079197272817,6.075738357408127,6.291230314488449,5.856227205185314,-5.00833333333334,-4.805438558383394,-5.2287684074451395,1000,400,D2_no_semantic_neg_weight
W0_anchor,threshold_metrics_only,23.36,24.449125286639102,22.212124131509942,3.202020536731254,3.3817797743532383,3.0285060816547484,3.3593448189431285,3.0010178247402024,0.877233316986505,1.106371007290059,0.6497911515590588,5.526807756475989,5.753540700641629,5.29122138971668,-3.765555555555551,-3.5231288729237344,-4.019464851422341,1000,400,D3_no_semantic_weight
W0_anchor,threshold_metrics_only,-5.734999999999999,-4.9360569185067735,-6.5114131144804865,4.2066742795261405,4.37291055929619,4.047272733133103,1.8304448439303371,1.7615772531556644,6.954863202259858,7.171187362671145,6.759993183203518,1.4584853567924085,1.7138561890768005,1.2247497888643655,17.380416666666676,17.744258763615452,17.02583292292454,1000,400,D4_no_residual_weight
