base_variant,ci_metrics,delta_gaugan_biggan_r_acc,delta_gaugan_biggan_r_acc_ci_high,delta_gaugan_biggan_r_acc_ci_low,delta_mean_acc,delta_mean_acc_ci_high,delta_mean_acc_ci_low,delta_mean_ap,delta_mean_auc,delta_mean_f_acc,delta_mean_f_acc_ci_high,delta_mean_f_acc_ci_low,delta_mean_r_acc,delta_mean_r_acc_ci_high,delta_mean_r_acc_ci_low,delta_tail_f_acc,delta_tail_f_acc_ci_high,delta_tail_f_acc_ci_low,n_bootstrap,seed,variant
A8_full,threshold_metrics_only,-21.095,-19.956026876357665,-22.078477441051387,10.761534622828137,10.972412822014352,10.536091642824335,5.185350347331365,5.202157094306017,23.454454553038985,23.762906930038508,23.11174353875865,-1.9313853073827119,-1.6950887788943934,-2.1640914855114515,37.79930555555556,38.232780793560885,37.353044442229624,1000,100,A4_no_artifact
A8_full,threshold_metrics_only,23.36,24.476850013406306,22.25249101778686,3.202020536731254,3.367799613181446,3.020893318465385,3.3593448189431285,3.0010178247402024,0.877233316986505,1.0949304987853032,0.6510488152374894,5.526807756475989,5.758330568346621,5.288529054016457,-3.765555555555551,-3.520177073886968,-4.0274959686787914,1000,100,A5_no_semantic
A8_full,threshold_metrics_only,-5.734999999999999,-4.8555628586375565,-6.528585877580451,4.2066742795261405,4.37332574827235,4.042349275254724,1.8304448439303371,1.7615772531556644,6.954863202259858,7.170955576629199,6.735445424446781,1.4584853567924085,1.6963314627421788,1.229089318162848,17.380416666666676,17.74067425962904,17.002754404751496,1000,100,A6_no_residual
A8_full,threshold_metrics_only,-1.0700000000000074,-0.8423963722371106,-1.325831981674423,1.7761696343534794,1.8668999083892461,1.681115061992496,0.1705609865424833,0.18832523891514086,4.41012555657565,4.566196376009812,4.266893683815698,-0.8577862878686631,-0.7752441106361072,-0.9582462551972739,10.043750000000003,10.334066879411091,9.744823820126319,1000,100,A7_no_tile
