accepted,alpha_high_neg,alpha_high_neg_guard,alpha_high_pos,alpha_low_neg,alpha_low_pos,anchor_distance,beta,fake_brier,fake_logloss,fake_margin,gamma,real_brier,real_logloss,real_margin,residual_scale,semantic_neg_scale,semantic_pos_scale,source_ap,source_auc,source_ba,source_brier,source_flip_rate,source_logloss,source_margin,source_mean_score_drift,target_labels_used_for_selection,tile_scale,variant
False,0.0,0.4,0.15000000000000002,0.3,0.11249999999999999,1.75,0.15000000000000002,0.0013673802370962346,0.021172478733394434,4.352518708438054,0.09,0.000128540738199863,0.004152286009961549,6.284578223699332,0.75,2.0,0.75,100.0,100.0,99.985,0.0007479604876480489,0.0001,0.01266238237167799,5.318548466068693,0.012216453440487385,False,0.75,b0p75_sp0p75_sn2p00_g0p75
False,0.0,0.4,0.15000000000000002,0.3,0.11249999999999999,1.5,0.15000000000000002,0.0009675076960154453,0.01583232385038802,4.717832627664507,0.12,0.00010111600418019135,0.0033947847463758193,6.578831911891699,1.0,2.0,0.75,100.0,100.0,99.985,0.0005343118500978182,0.0001,0.00961355429838192,5.648332269778103,0.010026032105088234,False,0.75,b0p75_sp0p75_sn2p00_g1p00
False,0.0,0.4,0.15000000000000002,0.3,0.11249999999999999,1.75,0.15000000000000002,0.0007412088075160223,0.012071733848931518,5.083146613889746,0.15,8.135785896858115e-05,0.00281315712647351,6.873085587620735,1.25,2.0,0.75,100.0,100.0,99.985,0.0004112833332423017,0.0001,0.0074424454877025144,5.978116100755241,0.008576366119086742,False,0.75,b0p75_sp0p75_sn2p00_g1p25
False,0.0,0.4,0.15000000000000002,0.3,0.11249999999999999,2.0,0.15000000000000002,0.0006087387941535228,0.009409058424587573,5.448460420754552,0.18,6.671972174694647e-05,0.0023612578378343655,7.167339275205135,1.5,2.0,0.75,100.0,100.0,99.98,0.0003377292579502346,0.00015,0.00588515813121097,6.307899847979844,0.008801673538982868,False,0.75,b0p75_sp0p75_sn2p00_g1p50
False,0.0,0.4,0.15000000000000002,0.3,0.11249999999999999,2.25,0.15000000000000002,0.0005278403987300636,0.007509420086681547,5.813774626162648,0.21,5.562938693408586e-05,0.0020059743757170714,7.461592935049534,1.75,2.0,0.75,100.0,100.0,99.98,0.0002917348928320747,0.00015,0.00475769723119931,6.637683780606091,0.009604685939848423,False,0.75,b0p75_sp0p75_sn2p00_g1p75
False,0.0,0.4,0.15000000000000002,0.3,0.11249999999999999,2.5,0.15000000000000002,0.0004762413506934853,0.006141330974947493,6.179088526383415,0.24,4.70753908600973e-05,0.001723393563129762,7.755846609473228,2.0,2.0,0.75,100.0,100.0,99.98,0.0002616583707767913,0.00015,0.003932362269038627,6.967467567928321,0.010286498814821243,False,0.75,b0p75_sp0p75_sn2p00_g2p00
False,0.0,0.15000000000000002,0.2,0.11249999999999999,0.15,0.75,0.15000000000000002,0.0006988490705362345,0.013552236438639755,4.846207721620798,0.09,0.003070224559083711,0.03497668602960909,3.8474062525566666,0.75,0.75,1.0,99.99999100119919,99.999991,99.985,0.0018845368148099728,0.0001,0.02426446123412442,4.3468069870887325,0.009598413482308388,False,0.75,b0p75_sp1p00_sn0p75_g0p75
False,0.0,0.15000000000000002,0.2,0.11249999999999999,0.15,0.5,0.15000000000000002,0.0005118314924964665,0.010164909677278481,5.211521703465283,0.12,0.002339287510143374,0.028278295646006854,4.141659943718835,1.0,0.75,1.0,99.99999700039992,99.999997,99.985,0.0014255595013199201,0.0001,0.019221602661642665,4.6765908235920595,0.004820108879357576,False,0.75,b0p75_sp1p00_sn0p75_g1p00
False,0.0,0.15000000000000002,0.2,0.11249999999999999,0.15,0.75,0.15000000000000002,0.0004069816093123233,0.007785173211867836,5.576835676642507,0.15,0.0018383592559565714,0.023163741511333717,4.435913612030446,1.25,0.75,1.0,99.99999800039991,99.999998,99.99,0.0011226704326344472,5e-05,0.015474457361600776,5.006374644336477,0.0033012786880135536,False,0.75,b0p75_sp1p00_sn0p75_g1p25
False,0.0,0.15000000000000002,0.2,0.11249999999999999,0.15,1.0,0.15000000000000002,0.0003462149093851586,0.00610264580050595,5.942149525410682,0.18,0.0014843417289114392,0.019221797016904147,4.730167302660644,1.5,0.75,1.0,99.99999900009999,99.99999899999999,99.995,0.0009152783191482987,0.0,0.012662221408705047,5.336158414035663,0.003526752581819892,False,0.75,b0p75_sp1p00_sn0p75_g1p50
False,0.0,0.15000000000000002,0.2,0.11249999999999999,0.15,1.25,0.15000000000000002,0.0003096305164308842,0.0049032589869986536,6.307463424019701,0.21,0.001226899056199735,0.016152500600339056,5.024420964458585,1.75,0.75,1.0,100.0,100.0,99.995,0.0007682647863153097,0.0,0.010527879793668855,5.665942194239143,0.004686017986387014,False,0.75,b0p75_sp1p00_sn0p75_g1p75
False,0.0,0.15000000000000002,0.2,0.11249999999999999,0.15,1.5,0.15000000000000002,0.0002868252446774258,0.004039853646557696,6.672777248272021,0.24,0.001035063292011917,0.01373719923444824,5.318674637204409,2.0,0.75,1.0,100.0,100.0,99.99000000000001,0.0006609442683446713,5e-05,0.008888526440502966,5.995725942738215,0.005899935029447079,False,0.75,b0p75_sp1p00_sn0p75_g2p00
