mean_acc,mean_ap,mean_auc,mean_f_acc,mean_fnr,mean_fpr,mean_r_acc,variant,variant_name
94.82305609326008,99.3441432768455,99.30291948043306,94.95312245328778,5.046877546712226,5.307010266767613,94.69298973323238,RZ0_full_native_tile,Full native tile
93.0468864589066,99.17358229030302,99.11459424151792,90.54299689671213,9.457003103287875,4.449223978898944,95.55077602110104,RZ1_whole_only_no_tile,Whole only / no tile
94.82305609326008,99.3441432768455,99.30291948043306,94.95312245328778,5.046877546712226,5.307010266767613,94.69298973323238,RZ5_current_top1_tile,Current top1 tile
94.25384040698556,99.1626201774051,99.08688764339865,94.87787735524856,5.1221226447514425,6.3701965412774175,93.62980345872259,RZ2_resized512_tile,Resized-512 tile
94.28410780563254,99.27373519352524,99.22610393811426,93.4800788192092,6.519921180790796,4.911863207944083,95.08813679205593,RZ3_center_crop_tile,Center crop tile
94.39305462046265,99.3473239689613,99.30532275062599,93.56537440965369,6.434625590346306,4.779265168728398,95.2207348312716,RZ4_tile_mean_aggregation,Native tile mean aggregation
