alpha_high_neg,alpha_high_neg_guard,alpha_high_pos,alpha_low_neg,alpha_low_pos,anchor_distance,beta,biggan_r_acc,bootstrap_level,bootstrap_samples,delta_anchor_distance,delta_biggan_r_acc,delta_diffusion_text_f_acc,delta_diffusion_text_f_acc_ci95_high,delta_diffusion_text_f_acc_ci95_low,delta_flip_rate,delta_gan_face_translation_acc,delta_gan_face_translation_acc_ci95_high,delta_gan_face_translation_acc_ci95_low,delta_gaugan_r_acc,delta_mean_acc,delta_mean_acc_ci95_high,delta_mean_acc_ci95_low,delta_mean_ap,delta_mean_ap_ci95_high,delta_mean_ap_ci95_low,delta_mean_auc,delta_mean_auc_ci95_high,delta_mean_auc_ci95_low,delta_mean_f_acc,delta_mean_f_acc_ci95_high,delta_mean_f_acc_ci95_low,delta_mean_fnr,delta_mean_fnr_ci95_high,delta_mean_fnr_ci95_low,delta_mean_fpr,delta_mean_fpr_ci95_high,delta_mean_fpr_ci95_low,delta_mean_r_acc,delta_mean_r_acc_ci95_high,delta_mean_r_acc_ci95_low,delta_mean_score_drift,delta_overall_ba,delta_tail_f_acc,delta_tail_f_acc_ci95_high,delta_tail_f_acc_ci95_low,delta_worst_group_ba,description,diffusion_text_f_acc,family,flip_rate,gamma,gan_face_translation_acc,gaugan_r_acc,is_reference,mean_acc,mean_ap,mean_auc,mean_f_acc,mean_fnr,mean_fpr,mean_r_acc,mean_score_drift,overall_ba,paper_parameter,paper_table,paper_value,parameter,reference_value,residual_scale,selection_data,semantic_neg_scale,semantic_pos_scale,tail_f_acc,target_labels_used_for_selection,threshold,tile_scale,value,variant,worst_group_ba
0.0,0.0,0.4,0.1875,0.3,1.0,0.25,79.35,current17_generator_paired,1000,1.0,0.0,0.005555555555545766,0.01666666666666572,0.0,0.0,-0.25,0.0,-0.75,0.0,-0.12794117647058556,-0.004901960784323478,-0.36520833333332836,-0.04304491485999051,-0.00249359668094229,-0.1189435933469909,-0.05097199754902704,-0.00222607587824868,-0.14337139859067777,0.0029411764705713495,0.008823529411770892,0.0,-0.002941176470588225,0.0,-0.008823529411764675,0.25882352941176556,0.7323529411764724,0.012745098039214753,-0.2588235294117709,-0.010784313725494599,-0.7343627450980392,0.0,0.0,0.008333333333325754,0.024999999999991827,0.0,0.0,High-resolution semantic negative guard alpha.,92.01712962962962,one_factor_alpha_split,0.0,0.21,94.384671281511,65.66,False,94.69511491678949,99.30109836198551,99.25194748288403,94.95606362975835,5.043936370241638,5.565833796179379,94.43416620382061,0.0,100.0,alpha_high_neg_guard_scale,tableS4g_alpha_high_neg_guard_ablation,0.0,alpha_high_neg_guard_scale,1.0,1.0,none,1.0,1.0,91.22569444444444,False,0.5,1.0,0.0,AS3_alpha_high_neg_guard_scale_0p00,100.0
0.0,0.0625,0.4,0.1875,0.3,0.75,0.25,79.35,current17_generator_paired,1000,0.75,0.0,0.005555555555545766,0.01666666666666572,0.0,0.0,-0.16249999999999432,0.0,-0.48749999999999716,0.0,-0.08284313725489767,-0.002941176470599771,-0.23627450980390563,-0.02804870312822061,-0.0007341683049958206,-0.07800680140333824,-0.033995598447702946,-0.000565061529827915,-0.09824026756534714,0.0029411764705713495,0.008823529411770892,0.0,-0.002941176470588225,0.0,-0.008823529411764675,0.16862745098039333,0.48338235294117826,0.006862745098039191,-0.1686274509803951,-0.00781862745097366,-0.4764950980392225,0.0,0.0,0.008333333333325754,0.024999999999991827,0.0,0.0,High-resolution semantic negative guard alpha.,92.01712962962962,one_factor_alpha_split,0.0,0.21,94.47217128151101,65.66,False,94.74021295600518,99.31609457371728,99.26892388198536,94.95606362975835,5.043936370241638,5.475637717748007,94.52436228225199,0.0,100.0,alpha_high_neg_guard_scale,tableS4g_alpha_high_neg_guard_ablation,0.25,alpha_high_neg_guard_scale,1.0,1.0,none,1.0,1.0,91.22569444444444,False,0.5,1.0,0.25,AS3_alpha_high_neg_guard_scale_0p25,100.0
0.0,0.125,0.4,0.1875,0.3,0.5,0.25,79.35,current17_generator_paired,1000,0.5,0.0,0.0037037037036924403,0.011111111111119953,0.0,0.0,-0.10625000000000284,0.0,-0.3187500000000085,0.0,-0.05147058823530415,0.0,-0.15245098039213262,-0.016310403428093423,-0.0003493736018423733,-0.046655363120102676,-0.020227604166663582,0.00027570491217474507,-0.0590832375919117,0.001960784313723707,0.0058823529411853315,0.0,-0.0019607843137254832,0.0,-0.00588235294117645,0.10490196078431513,0.3068627450980399,0.0,-0.1049019607843178,0.0,-0.3059068627451175,0.0,0.0,0.005555555555545766,0.01666666666666572,0.0,0.0,High-resolution semantic negative guard alpha.,92.01527777777777,one_factor_alpha_split,0.0,0.21,94.528421281511,65.66,False,94.77158550502477,99.3278328734174,99.2826918762664,94.9550832376015,5.0449167623985005,5.4119122275519285,94.58808777244806,0.0,100.0,alpha_high_neg_guard_scale,tableS4g_alpha_high_neg_guard_ablation,0.5,alpha_high_neg_guard_scale,1.0,1.0,none,1.0,1.0,91.22291666666666,False,0.5,1.0,0.5,AS3_alpha_high_neg_guard_scale_0p50,100.0
0.0,0.1875,0.4,0.1875,0.3,0.25,0.25,79.35,current17_generator_paired,1000,0.25,0.0,0.0018518518518391147,0.005555555555559977,0.0,0.0,-0.056250000000005684,0.0,-0.16875000000001705,0.0,-0.026470588235298464,0.0,-0.0794117647058954,-0.007046916380929247,2.0301399052158214e-05,-0.020258244287545323,-0.00889110498364687,0.0002904838132938177,-0.026199517973864772,0.0009803921568476426,0.002941176470599771,0.0,-0.0009803921568627416,0.0,-0.002941176470588225,0.05392156862745168,0.1607843137254905,0.0,-0.05392156862744457,0.0,-0.16078431372548607,0.0,0.0,0.0027777777777657775,0.008333333333325754,0.0,0.0,High-resolution semantic negative guard alpha.,92.01342592592592,one_factor_alpha_split,0.0,0.21,94.578421281511,65.66,False,94.79658550502478,99.33709636046457,99.29402837544941,94.95410284544462,5.045897154555363,5.360931835395065,94.63906816460494,0.0,100.0,alpha_high_neg_guard_scale,tableS4g_alpha_high_neg_guard_ablation,0.75,alpha_high_neg_guard_scale,1.0,1.0,none,1.0,1.0,91.22013888888888,False,0.5,1.0,0.75,AS3_alpha_high_neg_guard_scale_0p75,100.0
0.0,0.25,0.4,0.1875,0.3,0.0,0.25,79.35,current17_generator_paired,1000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,High-resolution semantic negative guard alpha.,92.01157407407408,one_factor_alpha_split,0.0,0.21,94.634671281511,65.66,True,94.82305609326008,99.3441432768455,99.30291948043306,94.95312245328778,5.046877546712226,5.307010266767613,94.69298973323238,0.0,100.0,alpha_high_neg_guard_scale,tableS4g_alpha_high_neg_guard_ablation,1.0,alpha_high_neg_guard_scale,1.0,1.0,none,1.0,1.0,91.21736111111112,False,0.5,1.0,1.0,AS3_alpha_high_neg_guard_scale_1p00,100.0
0.0,0.3125,0.4,0.1875,0.3,0.25,0.25,79.35,current17_generator_paired,1000,0.25,0.0,-0.0018518518518533256,0.0,-0.005555555555559977,0.0,0.05000000000001137,0.15000000000000568,0.0,0.0,0.02401960784314383,0.07156862745098636,0.0,0.00581537694708345,0.01753062830109222,-0.00045175323977204586,0.0075280228758316525,0.02311846200981833,-0.0007895036764754337,-0.0009803921568760643,0.0,-0.002941176470599771,0.0009803921568627416,0.002941176470588225,0.0,-0.04901960784313619,0.0,-0.14316176470588182,0.049019607843135304,0.14411764705880614,0.0,0.0,0.0,-0.002777777777794199,0.0,-0.008333333333325754,0.0,High-resolution semantic negative guard alpha.,92.00972222222222,one_factor_alpha_split,0.0,0.21,94.68467128151102,65.66,False,94.84707570110322,99.34995865379258,99.3104475033089,94.9521420611309,5.047857938869089,5.257990658924477,94.74200934107552,0.0,100.0,alpha_high_neg_guard_scale,tableS4g_alpha_high_neg_guard_ablation,1.25,alpha_high_neg_guard_scale,1.0,1.0,none,1.0,1.0,91.21458333333332,False,0.5,1.0,1.25,AS3_alpha_high_neg_guard_scale_1p25,100.0
0.0,0.375,0.4,0.1875,0.3,0.5,0.25,79.35,current17_generator_paired,1000,0.5,0.0,-0.005555555555559977,0.0,-0.01666666666667993,0.0,0.10625000000000284,0.3187500000000085,0.0,0.0,0.04950980392158044,0.1504901960784366,-0.0019607843137379177,0.010229253207882039,0.031163181762410373,-0.0009627605442723564,0.013352655228771937,0.04089351817808335,-0.002225765931373047,-0.002941176470599771,0.0,-0.008823529411770892,0.002941176470588225,0.008823529411764675,0.0,-0.10196078431372424,0.0,-0.30294117647058627,0.10196078431373223,0.30294117647059693,0.0,0.0,0.0,-0.008333333333354176,0.0,-0.025000000000005684,0.0,High-resolution semantic negative guard alpha.,92.00601851851852,one_factor_alpha_split,0.0,0.21,94.740921281511,65.66,False,94.87256589718166,99.35437253005338,99.31627213566183,94.95018127681718,5.049818723182814,5.205049482453889,94.79495051754611,0.0,100.0,alpha_high_neg_guard_scale,tableS4g_alpha_high_neg_guard_ablation,1.5,alpha_high_neg_guard_scale,1.0,1.0,none,1.0,1.0,91.20902777777776,False,0.5,1.0,1.5,AS3_alpha_high_neg_guard_scale_1p50,100.0
