accepted,alpha_high_neg,alpha_high_neg_guard,alpha_high_pos,alpha_low_neg,alpha_low_pos,anchor_distance,beta,fake_brier,fake_logloss,fake_margin,gamma,real_brier,real_logloss,real_margin,residual_scale,semantic_neg_scale,semantic_pos_scale,source_ap,source_auc,source_ba,source_brier,source_flip_rate,source_logloss,source_margin,source_mean_score_drift,target_labels_used_for_selection,tile_scale,variant
False,0.0,0.2,0.15000000000000002,0.15,0.11249999999999999,0.25,0.2,0.0011875187584191903,0.0171438323535798,4.705661989612132,0.12,0.0008004697841038505,0.015465734643190496,4.740765797509812,1.0,1.0,0.75,99.99999400059991,99.999994,99.985,0.0009939942712615204,0.0002,0.01630478349838515,4.723213893560972,0.0029441961087286472,False,1.0,b1p00_sp0p75_sn1p00_g1p00
False,0.0,0.2,0.15000000000000002,0.15,0.11249999999999999,0.5,0.2,0.0009125556467025678,0.013297377245872434,5.059258927077055,0.15,0.0005650724312553443,0.01201377060382537,5.063883871908113,1.25,1.0,0.75,99.99999699999998,99.999997,99.985,0.0007388140389789561,0.0002,0.0126555739248489,5.061571399492585,0.002854522317647934,False,1.0,b1p00_sp0p75_sn1p00_g1p25
False,0.0,0.2,0.15000000000000002,0.15,0.11249999999999999,0.75,0.2,0.0007422078538546897,0.010515843334220022,5.4128557618685065,0.18,0.0004170816597990652,0.009462186663399852,5.387001928243786,1.5,1.0,0.75,99.99999699999998,99.999997,99.985,0.0005796447568268774,0.0002,0.009989014998809938,5.399928845056146,0.0040778121910989285,False,1.0,b1p00_sp0p75_sn1p00_g1p50
False,0.0,0.2,0.15000000000000002,0.15,0.11249999999999999,1.0,0.2,0.0006324742489007624,0.008488277526986585,5.76645285370946,0.21,0.0003211835504556051,0.00756109891265525,5.710120008171723,1.75,1.0,0.75,99.99999699999998,99.999997,99.985,0.0004768288996781838,0.0002,0.008024688219820917,5.738286430940591,0.005662352778017521,False,1.0,b1p00_sp0p75_sn1p00_g1p75
False,0.0,0.2,0.15000000000000002,0.15,0.11249999999999999,1.25,0.2,0.0005589707295668702,0.006996375998855612,6.120049549515173,0.24,0.0002570980011467914,0.0061318839726997145,6.0332380597651,2.0,1.0,0.75,99.99999800009999,99.999998,99.985,0.0004080343653568309,0.0002,0.0065641299857776645,6.0766438046401365,0.006965132895857096,False,1.0,b1p00_sp0p75_sn1p00_g2p00
False,0.0,0.25,0.15000000000000002,0.1875,0.11249999999999999,0.75,0.2,0.0016469697756598684,0.02249990146014683,4.352032977996021,0.09,0.0006027819145843949,0.01296006496692234,4.910210906444956,0.75,1.25,0.75,99.99999400059991,99.999994,99.97999999999999,0.0011248758451221316,0.00025,0.017729983213534587,4.631121942220489,0.006772871594876051,False,1.0,b1p00_sp0p75_sn1p25_g0p75
False,0.0,0.25,0.15000000000000002,0.1875,0.11249999999999999,0.5,0.2,0.0011879541740644373,0.017146523224008708,4.705629865092784,0.12,0.0004166172727402771,0.00996486193815367,5.233328965731524,1.0,1.25,0.75,99.9999960002999,99.999996,99.985,0.0008022857234023572,0.0002,0.01355569258108119,4.969479415412154,0.005587553605437279,False,1.0,b1p00_sp0p75_sn1p25_g1p00
False,0.0,0.25,0.15000000000000002,0.1875,0.11249999999999999,0.75,0.2,0.0009127650403707377,0.013299212051372246,5.059226802700758,0.15,0.0003018418937881968,0.007767288891091365,5.556447036073729,1.25,1.25,0.75,99.99999699999998,99.999997,99.985,0.0006073034670794673,0.0002,0.010533250471231806,5.307836919387244,0.00489948270842433,False,1.0,b1p00_sp0p75_sn1p25_g1p25
False,0.0,0.25,0.15000000000000002,0.1875,0.11249999999999999,1.0,0.2,0.0007423055102599653,0.010517082190628654,5.412823637396842,0.18,0.00022886043933894977,0.006142609400054661,5.879565092060715,1.5,1.25,0.75,99.99999699999998,99.999997,99.985,0.00048558297479945754,0.0002,0.008329845795341658,5.646194364728778,0.005677026230841875,False,1.0,b1p00_sp0p75_sn1p25_g1p50
False,0.0,0.25,0.15000000000000002,0.1875,0.11249999999999999,1.25,0.2,0.0006325188344497076,0.008489108354554692,5.766420728737116,0.21,0.0001809385028776837,0.004930939143087492,6.202683172334358,1.75,1.25,0.75,99.99999699999998,99.999997,99.985,0.0004067286686636956,0.0002,0.006710023748821092,5.984551950535737,0.006926559377461672,False,1.0,b1p00_sp0p75_sn1p25_g1p75
False,0.0,0.25,0.15000000000000002,0.1875,0.11249999999999999,1.5,0.2,0.00055899079141187,0.006996930614828321,6.120017425234243,0.24,0.00014848409973581818,0.004018582704104675,6.525801226639747,2.0,1.25,0.75,99.99999800009999,99.999998,99.985,0.0003537374455738441,0.0002,0.005507756659466498,6.322909325936996,0.007975867949426174,False,1.0,b1p00_sp0p75_sn1p25_g2p00
False,0.0,0.30000000000000004,0.15000000000000002,0.22499999999999998,0.11249999999999999,1.0,0.2,0.0016480818364532936,0.022504342557078023,4.352000853524357,0.09,0.0003309742953843763,0.008415466148443565,5.402774069400784,0.75,1.5,0.75,99.9999960002999,99.999996,99.985,0.0009895280659188352,0.0002,0.015459904352760793,4.87738746146257,0.008901456370949745,False,1.0,b1p00_sp0p75_sn1p50_g0p75
False,0.0,0.30000000000000004,0.15000000000000002,0.22499999999999998,0.11249999999999999,0.75,0.2,0.0011885250912584617,0.017149615115782696,4.705597740728408,0.12,0.00023633610488040188,0.00649743270676461,5.725892125651799,1.0,1.5,0.75,99.99999699999998,99.999997,99.985,0.0007124305980694319,0.0002,0.011823523911273656,5.215744933190104,0.007272616028785706,False,1.0,b1p00_sp0p75_sn1p50_g1p00
False,0.0,0.30000000000000004,0.15000000000000002,0.22499999999999998,0.11249999999999999,1.0,0.2,0.0009130440754238183,0.013301330800060608,5.059194678157568,0.15,0.00017701208412003732,0.00508918470019276,6.049010161678121,1.25,1.5,0.75,99.99999699999998,99.999997,99.985,0.0005450280797719278,0.0002,0.009195257750126685,5.554102419917844,0.006203078664839268,False,1.0,b1p00_sp0p75_sn1p50_g1p25
False,0.0,0.30000000000000004,0.15000000000000002,0.22499999999999998,0.11249999999999999,1.25,0.2,0.0007424371381121341,0.01051851772620329,5.412791513068229,0.18,0.00013859161964635945,0.004046516167650958,6.372128243175894,1.5,1.5,0.75,99.99999699999998,99.999997,99.985,0.00044051437887924686,0.0002,0.0072825169469271245,5.892459878122062,0.006699536927044392,False,1.0,b1p00_sp0p75_sn1p50_g1p50
False,0.0,0.30000000000000004,0.15000000000000002,0.22499999999999998,0.11249999999999999,1.5,0.2,0.0006325794009143121,0.008490073324037636,5.766388604670763,0.21,0.0001129017388595836,0.0032672847351334455,6.695246299059317,1.75,1.5,0.75,99.99999699999998,99.999997,99.985,0.0003727405698869479,0.0002,0.00587867902958554,6.23081745186504,0.007739208173006773,False,1.0,b1p00_sp0p75_sn1p50_g1p75
False,0.0,0.30000000000000004,0.15000000000000002,0.22499999999999998,0.11249999999999999,1.75,0.2,0.0005590181883474212,0.006997575788451897,6.119985300857946,0.24,9.520254947908295e-05,0.0026790464236231422,7.018364373499155,2.0,1.5,0.75,99.99999800009999,99.999998,99.985,0.0003271103689132521,0.0002,0.0048383111060375196,6.569174837178551,0.008630514144897461,False,1.0,b1p00_sp0p75_sn1p50_g2p00
False,0.0,0.35000000000000003,0.15000000000000002,0.2625,0.11249999999999999,1.25,0.2,0.0016494941574828185,0.022509396637517647,4.351968729028851,0.09,0.0002003675271937424,0.0055446276278291835,5.8953371963209475,0.75,1.75,0.75,99.99999699999998,99.999997,99.985,0.0009249308423382805,0.0002,0.014027012132673414,5.123652962674899,0.010296246036887169,False,1.0,b1p00_sp0p75_sn1p75_g0p75
False,0.0,0.35000000000000003,0.15000000000000002,0.2625,0.11249999999999999,1.0,0.2,0.0011892686626146119,0.01715316150596585,4.7055656162686645,0.12,0.00014856839510627972,0.00430518826952525,6.218455276457034,1.0,1.75,0.75,99.99999699999998,99.999997,99.985,0.0006689185288604459,0.0002,0.010729174887745548,5.462010446362849,0.008346140384674072,False,1.0,b1p00_sp0p75_sn1p75_g1p00
False,0.0,0.35000000000000003,0.15000000000000002,0.2625,0.11249999999999999,1.25,0.2,0.0009134143407989999,0.01330377499594303,5.059162553733588,0.15,0.00011537371265992906,0.0033933726744244503,6.541573327020928,1.25,1.75,0.75,99.99999699999998,99.999997,99.985,0.0005143940267294645,0.0002,0.00834857383518374,5.8003679403772574,0.00703391944989562,False,1.0,b1p00_sp0p75_sn1p75_g1p25
False,0.0,0.35000000000000003,0.15000000000000002,0.2625,0.11249999999999999,1.5,0.2,0.0007426141440082807,0.010520180495010464,5.41275938828662,0.18,9.340882988820233e-05,0.002716522274747979,6.8646914074398575,1.5,1.75,0.75,99.99999699999998,99.999997,99.985,0.0004180114869482415,0.0002,0.006618351384879223,6.138725397863239,0.0073514292016625404,False,1.0,b1p00_sp0p75_sn1p75_g1p50
False,0.0,0.35000000000000003,0.15000000000000002,0.2625,0.11249999999999999,1.75,0.2,0.0006326616059094634,0.008491194166040897,5.76635648034215,0.21,7.842340861870078e-05,0.002209133870992486,7.187809462971613,1.75,1.75,0.75,99.99999699999998,99.999997,99.985,0.0003555425072640821,0.0002,0.005350164018516691,6.477082971656881,0.008258363232016563,False,1.0,b1p00_sp0p75_sn1p75_g1p75
False,0.0,0.35000000000000003,0.15000000000000002,0.2625,0.11249999999999999,2.0,0.2,0.0005590556077250582,0.0069983265666265695,6.119953176600858,0.24,6.790178700531408e-05,0.0018247849511990651,7.510927542036772,2.0,1.75,0.75,99.99999800009999,99.999998,99.985,0.00031347869736518617,0.0002,0.004411555758912818,6.815440359318815,0.009049852378666401,False,1.0,b1p00_sp0p75_sn1p75_g2p00
False,0.0,0.4,0.15000000000000002,0.3,0.11249999999999999,1.5,0.2,0.0016512677367091111,0.02251512984822894,4.3519366047598425,0.09,0.00013434013475135652,0.0037221664331308674,6.387900362310465,0.75,2.0,0.75,99.99999699999998,99.999997,99.985,0.0008928039357302339,0.0002,0.013118648140679904,5.369918483535153,0.011189538985490799,False,1.0,b1p00_sp0p75_sn2p00_g0p75
False,0.0,0.4,0.15000000000000002,0.3,0.11249999999999999,1.25,0.2,0.001190229219655092,0.017157220186581713,4.7055334919519725,0.12,0.0001034324235853115,0.0029109022657679063,6.711018440381252,1.0,2.0,0.75,99.99999699999998,99.999997,99.985,0.0006468308216202018,0.0002,0.01003406122617481,5.708275966166612,0.009032648988068104,False,1.0,b1p00_sp0p75_sn2p00_g1p00
False,0.0,0.4,0.15000000000000002,0.3,0.11249999999999999,1.5,0.2,0.0009139029804868639,0.013306590757868142,5.05913042973876,0.15,8.31768007984528e-05,0.0023122545068061493,7.034136495618149,1.25,2.0,0.75,99.99999699999998,99.999997,99.985,0.0004985398906426584,0.0002,0.007809422632337146,6.046633462678455,0.0075667365454137325,False,1.0,b1p00_sp0p75_sn2p00_g1p25
False,0.0,0.4,0.15000000000000002,0.3,0.11249999999999999,1.75,0.2,0.0007428513840226634,0.010522105110844846,5.412727264196426,0.18,6.949033822021414e-05,0.001866293206864889,7.357254573497921,1.5,2.0,0.75,99.99999699999998,99.999997,99.985,0.00040617086112143877,0.0002,0.006194199158854866,6.384990918847174,0.0077691650949418545,False,1.0,b1p00_sp0p75_sn2p00_g1p50
False,0.0,0.4,0.15000000000000002,0.3,0.11249999999999999,2.0,0.2,0.0006327729902220516,0.008492495790124522,5.766324355608225,0.21,5.99671072527415e-05,0.0015306593388146673,7.680372611040995,1.75,2.0,0.75,99.99999699999998,99.999997,99.985,0.00034637004873739653,0.0002,0.005011577564469594,6.723348483324609,0.008591996505856514,False,1.0,b1p00_sp0p75_sn2p00_g1p75
False,0.0,0.4,0.15000000000000002,0.3,0.11249999999999999,2.25,0.2,0.0005591066899471347,0.006999200386633825,6.119921051723883,0.24,5.315169780055461e-05,0.0012753149839651605,8.00349067260623,2.0,2.0,0.75,99.99999800009999,99.999998,99.985,0.00030612919387384464,0.0002,0.0041372576852994935,7.061705862165057,0.009320189245045185,False,1.0,b1p00_sp0p75_sn2p00_g2p00
False,0.0,0.15000000000000002,0.2,0.11249999999999999,0.15,0.5,0.2,0.0008184968220964141,0.014277997205795884,4.851579286465421,0.09,0.0024387790167528047,0.0315754969585054,3.9250661458924414,0.75,0.75,1.0,99.99999100059959,99.999991,99.985,0.0016286379194246092,0.0001,0.022926747082150645,4.388322716178931,0.009210711345076561,False,1.0,b1p00_sp1p00_sn0p75_g0p75
False,0.0,0.15000000000000002,0.2,0.11249999999999999,0.15,0.25,0.2,0.0006013452321150478,0.010897147401841334,5.205176255244762,0.12,0.0016304840297851752,0.024193281363194024,4.248184222543984,1.0,0.75,1.0,99.99999600089974,99.999996,99.985,0.0011159146309501114,0.0001,0.01754521438251768,4.726680238894374,0.004122568294405937,False,1.0,b1p00_sp1p00_sn0p75_g1p00
False,0.0,0.15000000000000002,0.2,0.11249999999999999,0.15,0.5,0.2,0.000471486405344826,0.008473106878662576,5.558773380914331,0.15,0.0011331151012191928,0.01875730531961279,4.5713022788312285,1.25,0.75,1.0,100.0,100.0,99.995,0.0008023007532820092,0.0,0.013615206099137684,5.06503782987278,0.002809638623148203,False,1.0,b1p00_sp1p00_sn0p75_g1p25
False,0.0,0.15000000000000002,0.2,0.11249999999999999,0.15,0.75,0.2,0.0003908665183600487,0.006722554229031016,5.9123701882399615,0.18,0.0008210227896618529,0.014733581552672504,4.894420357139409,1.5,0.75,1.0,100.0,100.0,99.995,0.0006059446540109507,0.0,0.010728067890851761,5.403395272689686,0.0034581287764012814,False,1.0,b1p00_sp1p00_sn0p75_g1p50
False,0.0,0.15000000000000002,0.2,0.11249999999999999,0.15,1.0,0.2,0.00033862211876043276,0.005447288572900865,6.265966498750449,0.21,0.0006200327630932572,0.011734659191458153,5.21753839518521,1.75,0.75,1.0,100.0,100.0,99.995,0.00047932744092684494,0.0,0.008590973882179508,5.741752446967829,0.005021910183131695,False,1.0,b1p00_sp1p00_sn0p75_g1p75
False,0.0,0.15000000000000002,0.2,0.11249999999999999,0.15,1.25,0.2,0.00030331559853109444,0.00450898951575273,6.619564031732082,0.24,0.0004867881680640609,0.009481163144546577,5.540656452159211,2.0,0.75,1.0,100.0,100.0,99.995,0.0003950518832975777,0.0,0.0069950763301496535,6.080110241945647,0.006402755156159401,False,1.0,b1p00_sp1p00_sn0p75_g2p00
False,0.0,0.2,0.2,0.15,0.15,0.25,0.2,0.0008191675981652168,0.014281400113194042,4.851547162148729,0.09,0.0011870194335604058,0.02017135755321157,4.417629312807321,0.75,1.0,1.0,99.99999700039992,99.999997,99.99000000000001,0.001003093515862811,5e-05,0.017226378833202806,4.634588237478026,0.003881831420585513,False,1.0,b1p00_sp1p00_sn1p00_g0p75
False,0.0,0.2,0.2,0.15,0.15,0.0,0.2,0.0006016755429281741,0.010899486076820916,5.205144130916149,0.12,0.0008025615391889742,0.015470323630710351,4.740747352585196,1.0,1.0,1.0,99.99999900009999,99.99999899999999,99.995,0.0007021185410585741,0.0,0.013184904853765634,4.972945741750673,2.665526688261366e-09,False,1.0,b1p00_sp1p00_sn1p00_g1p00
False,0.0,0.2,0.2,0.15,0.15,0.25,0.2,0.0004716430580758967,0.008474694754692097,5.558741256561875,0.15,0.0005671369705919288,0.012018241353625576,5.063865426934883,1.25,1.0,1.0,100.0,100.0,99.995,0.0005193900143339126,0.0,0.010246468054158835,5.3113033417483795,0.0028480293694883585,False,1.0,b1p00_sp1p00_sn1p00_g1p25
False,0.0,0.2,0.2,0.15,0.15,0.5,0.2,0.000390938874055864,0.006723623221601037,5.912338063815981,0.18,0.0004191245523377175,0.009466559929268209,5.386983483313024,1.5,1.0,1.0,100.0,100.0,99.995,0.0004050317131967907,0.0,0.008095091575434624,5.649660773564503,0.004948698449879885,False,1.0,b1p00_sp1p00_sn1p00_g1p50
False,0.0,0.2,0.2,0.15,0.15,0.75,0.2,0.00033865493680923286,0.005448004073783811,6.265934374326467,0.21,0.00032320810049058283,0.007565390849419684,5.710101563231088,1.75,1.0,1.0,100.0,100.0,99.995,0.0003309315186499078,0.0,0.006506697461601749,5.988017968778778,0.006509880069643259,False,1.0,b1p00_sp1p00_sn1p00_g1p75
True,0.0,0.2,0.2,0.15,0.15,1.0,0.2,0.00030333030120773257,0.004509466536660486,6.619531907522679,0.24,0.0002591061406931168,0.006136107091335341,6.03321961482279,2.0,1.0,1.0,100.0,100.0,99.995,0.0002812182209504247,0.0,0.005322786813997915,6.326375761172734,0.007681096438318491,False,1.0,b1p00_sp1p00_sn1p00_g2p00
False,0.0,0.25,0.2,0.1875,0.15,0.5,0.2,0.0008200347881000056,0.014285291954917977,4.8515150378678,0.09,0.0006049099873002633,0.012964798482123561,4.910192461493425,0.75,1.25,1.0,99.99999900009999,99.99999899999999,99.99000000000001,0.0007124723877001344,5e-05,0.013625045218520771,4.880853749680612,0.0029232101514935493,False,1.0,b1p00_sp1p00_sn1p25_g0p75
False,0.0,0.25,0.2,0.1875,0.15,0.25,0.2,0.0006021109585734213,0.010902176947249825,5.2051120063968,0.12,0.00041870902782540086,0.009969450925673525,5.233310520806908,1.0,1.25,1.0,99.99999900009999,99.99999899999999,99.995,0.000510409993199411,0.0,0.010435813936461672,5.219211263601855,0.0026433602906763554,False,1.0,b1p00_sp1p00_sn1p25_g1p00
False,0.0,0.25,0.2,0.1875,0.15,0.5,0.2,0.00047185245174406667,0.008476529560191908,5.558709132185578,0.15,0.00030390643312478116,0.007771759640891571,5.556428591100499,1.25,1.25,1.0,100.0,100.0,99.995,0.00038787944243442383,0.0,0.00812414460054174,5.5575688616430385,0.004892989527434111,False,1.0,b1p00_sp1p00_sn1p25_g1p25
True,0.0,0.25,0.2,0.1875,0.15,0.75,0.2,0.00039103653046113963,0.006724862078009669,5.912305939344317,0.18,0.000230903331877602,0.006146982665923019,5.879546647129953,1.5,1.25,1.0,100.0,100.0,99.995,0.00031096993116937086,0.0,0.006435922371966345,5.895926293237135,0.006547912489622831,False,1.0,b1p00_sp1p00_sn1p25_g1p50
True,0.0,0.25,0.2,0.1875,0.15,1.0,0.2,0.0003386995223581781,0.005448834901351918,6.265902249354124,0.21,0.00018296305291266147,0.004935231079851927,6.202664727393724,1.75,1.25,1.0,100.0,100.0,99.995,0.00026083128763541977,0.0,0.0051920329906019235,6.234283488373924,0.007774086203426123,False,1.0,b1p00_sp1p00_sn1p25_g1p75
True,0.0,0.25,0.2,0.1875,0.15,1.25,0.2,0.00030335036305273244,0.004510021152633194,6.619499783241749,0.24,0.0001504922392821435,0.004022805822740302,6.525782781697437,2.0,1.25,1.0,100.0,100.0,99.995,0.00022692130116743793,0.0,0.004266413487686748,6.572641282469593,0.00869183149188757,False,1.0,b1p00_sp1p00_sn1p25_g2p00
False,0.0,0.30000000000000004,0.2,0.22499999999999998,0.15,0.75,0.2,0.0008211468488934308,0.014289733051849168,4.851482913396135,0.09,0.00033310236810024467,0.008420199663644785,5.402755624449253,0.75,1.5,1.0,99.99999900009999,99.99999899999999,99.995,0.0005771246084968378,0.0,0.011354966357746975,5.127119268922694,0.005051795393228531,False,1.0,b1p00_sp1p00_sn1p50_g0p75
True,0.0,0.30000000000000004,0.2,0.22499999999999998,0.15,0.5,0.2,0.0006026818757674455,0.010905268839023815,5.205079882032424,0.12,0.0002384278599655256,0.006502021694284464,5.725873680727184,1.0,1.5,1.0,99.99999900009999,99.99999899999999,99.995,0.0004205548678664856,0.0,0.00870364526665414,5.465476781379804,0.004328422714024782,False,1.0,b1p00_sp1p00_sn1p50_g1p00
True,0.0,0.30000000000000004,0.2,0.22499999999999998,0.15,0.75,0.2,0.0004721314867971472,0.00847864830888027,5.558677007642388,0.15,0.00017907662345662163,0.0050936554499929655,6.04899171670489,1.25,1.5,1.0,100.0,100.0,99.995,0.00032560405512688446,0.0,0.006786151879436619,5.803834362173639,0.006196585483849049,False,1.0,b1p00_sp1p00_sn1p50_g1p25
True,0.0,0.30000000000000004,0.2,0.22499999999999998,0.15,1.0,0.2,0.0003911681583133085,0.006726297613584305,5.912273815015704,0.18,0.0001406345121850117,0.004050889433519317,6.372109798245132,1.5,1.5,1.0,100.0,100.0,99.995,0.00026590133524916006,0.0,0.00538859352355181,6.142191806630418,0.007570423185825348,False,1.0,b1p00_sp1p00_sn1p50_g1p50
True,0.0,0.30000000000000004,0.2,0.22499999999999998,0.15,1.25,0.2,0.00033876008882278264,0.005449799870834863,6.265870125287771,0.21,0.00011492628889456135,0.0032715766718978806,6.6952278541186825,1.75,1.5,1.0,100.0,100.0,99.995,0.00022684318885867198,0.0,0.004360688271366373,6.480548989703227,0.008586734533309937,False,1.0,b1p00_sp1p00_sn1p50_g1p75
True,0.0,0.30000000000000004,0.2,0.22499999999999998,0.15,1.5,0.2,0.00030337775998828353,0.004510666326256771,6.619467658865452,0.24,9.721068902540828e-05,0.002683269542258769,7.018345928556845,2.0,1.5,1.0,100.0,100.0,99.995,0.00020029422450684592,0.0,0.00359696793425777,6.8189067937111485,0.009346476756036282,False,1.0,b1p00_sp1p00_sn1p50_g2p00
True,0.0,0.35000000000000003,0.2,0.2625,0.15,1.0,0.2,0.0008225591699229557,0.014294787132288793,4.851450788900629,0.09,0.00020249559990961067,0.005549361143030403,5.895318751369417,0.75,1.75,1.0,99.99999900009999,99.99999899999999,99.995,0.0005125273849162831,0.0,0.009922074137659598,5.373384770135023,0.006446585059165955,False,1.0,b1p00_sp1p00_sn1p75_g0p75
True,0.0,0.35000000000000003,0.2,0.2625,0.15,0.75,0.2,0.0006034254471235957,0.010908815229206965,5.205047757572681,0.12,0.0001506601501914034,0.004309777257045104,6.2184368315324186,1.0,1.75,1.0,99.99999900009999,99.99999899999999,99.995,0.00037704279865749963,0.0,0.007609296243126033,5.71174229455255,0.005401946138590574,False,1.0,b1p00_sp1p00_sn1p75_g1p00
True,0.0,0.35000000000000003,0.2,0.2625,0.15,1.0,0.2,0.00047250175217232877,0.00848109250476269,5.558644883218408,0.15,0.00011743825199651339,0.0033978434242246556,6.541554882047698,1.25,1.75,1.0,100.0,100.0,99.995,0.0002949700020844211,0.0,0.005939467964493674,6.050099882633053,0.0070274267345666885,False,1.0,b1p00_sp1p00_sn1p75_g1p25
True,0.0,0.35000000000000003,0.2,0.2625,0.15,1.25,0.2,0.00039134516420945504,0.006727960382391481,5.912241690234095,0.18,9.545172242685458e-05,0.002720895540616338,6.864672962509096,1.5,1.75,1.0,100.0,100.0,99.995,0.00024339844331815476,0.0,0.004724427961503909,6.388457326371595,0.008222316391766071,False,1.0,b1p00_sp1p00_sn1p75_g1p50
True,0.0,0.35000000000000003,0.2,0.2625,0.15,1.5,0.2,0.0003388422938179339,0.0054509207128381225,6.265838000959158,0.21,8.044795865367853e-05,0.0022134258077569214,7.187791018030978,1.75,1.75,1.0,100.0,100.0,99.995,0.00020964512623580623,0.0,0.0038321732602975217,6.726814509495068,0.009105890057981014,False,1.0,b1p00_sp1p00_sn1p75_g1p75
True,0.0,0.35000000000000003,0.2,0.2625,0.15,1.75,0.2,0.0003034151793659206,0.004511417104431443,6.619435534608364,0.24,6.99099265516394e-05,0.0018290080698346919,7.510909097094461,2.0,1.75,1.0,100.0,100.0,99.995,0.00018666255295877996,0.0,0.0031702125871330674,7.065172315851413,0.009765815921127796,False,1.0,b1p00_sp1p00_sn1p75_g2p00
True,0.0,0.4,0.2,0.3,0.15,1.25,0.2,0.0008243327491492483,0.014300520343000082,4.85141866463162,0.09,0.00013646820746722476,0.0037268999483320874,6.387881917358935,0.75,2.0,1.0,99.99999900009999,99.99999899999999,99.995,0.0004804004783082366,0.0,0.009013710145666085,5.619650290995278,0.007339877542108297,False,1.0,b1p00_sp1p00_sn2p00_g0p75
True,0.0,0.4,0.2,0.3,0.15,1.0,0.2,0.0006043860041640759,0.01091287390982283,5.2050156332559885,0.12,0.00010552417867043522,0.0029154912532877606,6.710999995456636,1.0,2.0,1.0,99.99999900009999,99.99999899999999,99.995,0.00035495509141725555,0.0,0.006914182581555295,5.958007814356312,0.006088456138968468,False,1.0,b1p00_sp1p00_sn2p00_g1p00
True,0.0,0.4,0.2,0.3,0.15,1.25,0.2,0.00047299039186019274,0.008483908266687802,5.55861275922358,0.15,8.524134013503714e-05,0.0023167252566063546,7.03411805064492,1.25,2.0,1.0,100.0,100.0,99.995,0.0002791158659976149,0.0,0.00540031676164708,6.2963654049342495,0.007560243830084801,False,1.0,b1p00_sp1p00_sn2p00_g1p25
True,0.0,0.4,0.2,0.3,0.15,1.5,0.2,0.0003915824042238377,0.006729884998225859,5.9122095661439005,0.18,7.153323075886636e-05,0.001870666472733248,7.357236128567159,1.5,2.0,1.0,100.0,100.0,99.995,0.00023155781749135206,0.0,0.004300275735479553,6.63472284735553,0.008640050888061523,False,1.0,b1p00_sp1p00_sn2p00_g1p50
True,0.0,0.4,0.2,0.3,0.15,1.75,0.2,0.00033895367813052213,0.005452222336921748,6.265805876225233,0.21,6.199165728771926e-05,0.0015349512755791026,7.6803541661003605,1.75,2.0,1.0,100.0,100.0,99.995,0.00020047266770912065,0.0,0.0034935868062504257,6.973080021162796,0.00943952240049839,False,1.0,b1p00_sp1p00_sn2p00_g1p75
False,0.0,0.4,0.2,0.3,0.15,2.0,0.2,0.000303466261587997,0.004512290924438699,6.6194034097313885,0.24,5.5159837346879936e-05,0.0012795381026007874,8.00347222766392,2.0,2.0,1.0,100.0,100.0,99.995,0.00017931304946743846,0.0,0.002895914513519743,7.311437818697653,0.010036151856184006,False,1.0,b1p00_sp1p00_sn2p00_g2p00
False,0.0,0.15000000000000002,0.25,0.11249999999999999,0.1875,0.75,0.2,0.00042463457899779547,0.009117056712714408,5.3510614898383615,0.09,0.0024409865076303466,0.03158041352290459,3.925047700983286,0.75,0.75,1.25,99.99999800009999,99.999998,99.985,0.0014328105433140709,0.0001,0.020348735117809498,4.638054595410824,0.008519926108419895,False,1.0,b1p00_sp1p25_sn0p75_g0p75
False,0.0,0.15000000000000002,0.25,0.11249999999999999,0.1875,0.5,0.2,0.00031697075797686587,0.006973010176994147,5.70465814948082,0.12,0.0016326546569760182,0.024198048974279636,4.2481657776080075,1.0,0.75,1.25,100.0,100.0,99.985,0.000974812707476442,0.0001,0.015585529575636891,4.976411963544414,0.006001234520226717,False,1.0,b1p00_sp1p25_sn0p75_g1p00
False,0.0,0.15000000000000002,0.25,0.11249999999999999,0.1875,0.75,0.2,0.00025247428761903626,0.00543751217364475,6.05825527190864,0.15,0.0011352585874319374,0.018761951199913862,4.571283833906055,1.25,0.75,1.25,100.0,100.0,99.995,0.0006938664375254868,0.0,0.012099731686779308,5.3147695529073475,0.004252670332789421,False,1.0,b1p00_sp1p25_sn0p75_g1p25
False,0.0,0.15000000000000002,0.25,0.11249999999999999,0.1875,1.0,0.2,0.0002122935572542449,0.004329197371680691,6.411852489030361,0.18,0.0008231450631728095,0.014738127183976487,4.894401912166178,1.5,0.75,1.25,100.0,100.0,99.995,0.0005177193102135272,0.0,0.009533662277828588,5.65312720059827,0.004581579007208347,False,1.0,b1p00_sp1p25_sn0p75_g1p50
False,0.0,0.15000000000000002,0.25,0.11249999999999999,0.1875,1.25,0.2,0.0001860921529492625,0.0035218023778525592,6.765449005419016,0.21,0.0006221373675177693,0.011739121364088887,5.217519950269162,1.75,0.75,1.25,100.0,100.0,99.995,0.0004041147602335159,0.0,0.0076304618709707225,5.991484477844089,0.005908291786909103,False,1.0,b1p00_sp1p25_sn0p75_g1p75
False,0.0,0.15000000000000002,0.25,0.11249999999999999,0.1875,1.5,0.2,0.000168203245561104,0.002927507564102362,7.1190460750073195,0.24,0.0004888771567411052,0.00948555484149255,5.540638007191569,2.0,0.75,1.25,100.0,100.0,99.995,0.00032854020115110456,0.0,0.0062065312027974546,6.329842041099444,0.007112340535968542,False,1.0,b1p00_sp1p25_sn0p75_g2p00
